Label,Area,Mean,Perim,Circ,AR,Round,Solidity,type
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",635,131.39685,108.55737,0.67712,1.27946,0.78158,0.85178,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",552,124.92754,97.6443,0.72754,1.33194,0.75078,0.87135,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",496,127.37702,89.09904,0.78514,1.3669,0.73158,0.89369,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",558,136.58423,89.75078,0.8705,1.04787,0.95432,0.91701,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",432,132.87963,86.63204,0.72333,1.35272,0.73925,0.90947,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",812,133.19828,112.81155,0.80179,1.07878,0.92698,0.93819,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",998,141.08216,155.82121,0.51652,2.20795,0.45291,0.79144,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",3287,151.07697,259.12444,0.61517,1.25869,0.79448,0.86228,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",1449,143.71222,147.74394,0.83418,1.37049,0.72967,0.93695,PANC-1
"PANC-1_Normoksja_19_48h_większa_konfluencja_po_obrobieniu,jpg",474,128.69409,96.03249,0.64588,1.37824,0.72556,0.81095,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1060,145.85755,133.52396,0.74713,1.12027,0.89264,0.92576,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1175,144.49532,139.74029,0.75614,1.42628,0.70113,0.94,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",3196,150.7816,228.09574,0.77194,1.48079,0.67531,0.92745,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1179,146.09669,148.20401,0.67453,1.38435,0.72236,0.87366,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",2398,154.16555,200.06545,0.75286,1.46481,0.68268,0.91772,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",401,132.33167,77.33538,0.84255,1.14415,0.87401,0.93582,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1683,143.7344,161.46853,0.81118,1.27116,0.78668,0.9283,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",911,146.46323,114.03593,0.88033,1.368,0.73099,0.94896,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",3484,146.45235,295.75344,0.50053,1.12902,0.88572,0.77517,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1012,143.2668,127.82406,0.77833,1.40625,0.71111,0.92252,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",2183,151.31654,186.85948,0.78566,1.76272,0.5673,0.9345,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1030,137.66117,148.32004,0.58837,2.56677,0.38959,0.88946,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1490,151.99866,160.36195,0.7281,1.13662,0.8798,0.88035,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1575,147.27048,170.92887,0.67742,1.48655,0.6727,0.8351,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1061,150.03299,127.37317,0.82181,1.15239,0.86776,0.93604,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",4209,150.96199,254.73938,0.81507,1.20145,0.83233,0.94098,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1983,150.99143,166.41666,0.89979,1.19762,0.83499,0.9589,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1066,140.48405,139.52913,0.68808,1.24915,0.80054,0.86772,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1165,158.54077,132.45659,0.83443,1.08804,0.91909,0.92571,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",617,125.52998,106.96315,0.67768,2.04459,0.4891,0.89811,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1627,156.28765,161.49056,0.78398,1.22332,0.81744,0.91123,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",960,154.59896,124.84557,0.77399,1.32243,0.75618,0.89427,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",983,160.23194,129.49793,0.73661,1.2988,0.76994,0.90142,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1007,158.05462,126.14542,0.79524,1.68406,0.5938,0.93937,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1059,158.79698,141.48089,0.66483,1.65146,0.60552,0.87089,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1296,153.43056,136.4188,0.87512,1.30352,0.76716,0.94633,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",3474,159.42717,219.05565,0.90977,1.16153,0.86093,0.96769,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",2119,152.74847,222.60671,0.53736,2.0067,0.49833,0.81862,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",951,141.74343,140.68591,0.60379,1.20043,0.83303,0.81771,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1848,151.83983,195.96075,0.60475,1.58631,0.6304,0.85063,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",516,137.47287,95.6378,0.70893,1.8105,0.55233,0.8798,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",2570,159.66926,209.92152,0.73287,1.27177,0.7863,0.88575,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",674,145.5549,103.84438,0.78542,1.17602,0.85032,0.93807,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1548,153.84173,192.80194,0.52331,2.08268,0.48015,0.78103,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",3202,158.45222,255.44793,0.61663,1.94266,0.51476,0.88575,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",2092,159.35612,185.66739,0.76261,1.15382,0.86669,0.89728,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1251,157.88649,159.1871,0.62037,1.61692,0.61846,0.81658,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1405,158.76441,153.88391,0.74559,1.58745,0.62994,0.89206,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",994,153.16901,133.76391,0.6981,1.5939,0.62739,0.88671,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1127,153.61491,140.66763,0.71572,1.43711,0.69584,0.87773,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1793,159.86615,175.44318,0.73201,1.12735,0.88704,0.89672,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1114,157.90395,129.04781,0.84061,1.15211,0.86797,0.92679,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",649,136.75347,98.96119,0.83277,1.70731,0.58572,0.94814,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",3159,151.76733,231.34021,0.74175,1.10325,0.90641,0.90064,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",5812,158.98985,297.80842,0.8235,1.30172,0.76822,0.94929,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1882,151.03294,170.89391,0.8098,1.20102,0.83263,0.92938,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",953,154.44071,125.85752,0.75604,1.24677,0.80207,0.89274,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1509,152.38767,187.00238,0.54226,1.83988,0.54351,0.80074,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1049,152.85415,139.51908,0.6772,1.95036,0.51273,0.89125,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",6380,155.72132,319.93648,0.78325,1.28759,0.77665,0.91071,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1764,156.12642,176.80693,0.7091,1.39219,0.71829,0.88822,PANC-1
"PANC-1_Hipoksja_6_48h_większa_konfluencja,jpg",1374,157.60553,144.40424,0.82801,1.09879,0.9101,0.92463,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1761,140.09881,188.26747,0.62434,1.93546,0.51667,0.8987,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1147,149.28771,155.00465,0.59991,1.28021,0.78112,0.86014,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",441,117.11338,80.16925,0.86225,1.20634,0.82896,0.92453,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",751,137.502,105.71025,0.84453,1.51093,0.66184,0.94228,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",929,138.56943,125.32881,0.74323,1.43351,0.69759,0.9253,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1434,145.2371,151.99085,0.78005,1.18303,0.84529,0.9213,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1998,152.95846,173.34433,0.83558,1.25894,0.79432,0.95415,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1228,150.28746,133.32717,0.8681,1.07755,0.92803,0.94571,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1913,157.18662,168.3006,0.8487,1.25233,0.79851,0.94144,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1506,153.83599,156.63973,0.77131,1.11338,0.89816,0.92848,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",568,147.45775,89.49902,0.89109,1.27283,0.78565,0.93575,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1757,162.26238,165.10835,0.80992,1.29432,0.77261,0.92791,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1134,159.49206,125.90642,0.89893,1.03319,0.96788,0.95254,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",914,160.29869,120.59782,0.78973,1.73737,0.57558,0.90991,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",2024,157.78607,181.942,0.76834,1.21954,0.81998,0.90783,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1426,164.37377,147.54114,0.8232,1.02667,0.97403,0.93816,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",715,158.95944,103.52029,0.83843,1.34331,0.74443,0.93586,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1413,166.32555,148.65121,0.80355,1.51818,0.65868,0.93083,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",1305,170.1364,140.03588,0.83626,1.34054,0.74597,0.93716,PANC-1
"PANC-1_Hipoksja_2_48h_większa_konfluencja_po_obrobieniu,jpg",3436,167.54627,235.27434,0.78003,1.00405,0.99596,0.90899,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1406,123.05334,141.22881,0.88583,1.37978,0.72476,0.95387,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",927,125.17044,121.76898,0.78563,1.31668,0.75949,0.93873,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",3061,130.93695,207.50879,0.89331,1.19845,0.83441,0.96546,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1208,114.17053,158.38721,0.60511,1.43134,0.69865,0.79526,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1439,125.77623,141.33709,0.90523,1.11477,0.89704,0.95551,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1357,126.89831,140.66954,0.86177,1.12999,0.88496,0.94171,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",3155,133.08241,218.5326,0.83019,1.21038,0.82619,0.93969,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",708,114.35734,117.94626,0.63955,2.04787,0.48831,0.84841,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",4279,133.18813,258.68074,0.80357,1.05347,0.94924,0.92339,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1861,125.04997,167.3927,0.83461,1.03361,0.96749,0.93003,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",2230,124.22825,209.03118,0.64135,1.52997,0.65361,0.85523,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",945,122.16931,126.20261,0.7456,1.65061,0.60584,0.89446,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",2485,137.0173,195.31093,0.81862,1.16466,0.85862,0.91613,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1492,128.5744,181.9265,0.56648,2.4416,0.40957,0.81131,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1675,124.16716,161.34051,0.80861,1.2698,0.78752,0.90835,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",869,120.88262,114.88925,0.82731,1.25647,0.79588,0.91909,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1681,136.31231,164.05632,0.78486,1.44198,0.69349,0.91958,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1248,123.11458,140.50133,0.79444,1.65855,0.60294,0.93378,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1212,135.16584,133.88603,0.84965,1.17581,0.85048,0.92661,PANC-1
"PANC-1_Hipoksja_4_48h_większa_konfluencja_po_obrobieniu,jpg",1681,140.21356,162.64616,0.79853,1.43118,0.69873,0.92668,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1697,168.132,158.86219,0.84499,1.0866,0.9203,0.93939,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",853,152.09379,119.32654,0.75281,1.5173,0.65907,0.90745,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1573,163.46281,183.63492,0.58618,1.96038,0.51011,0.87681,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",626,163.61182,100.54242,0.77819,1.12016,0.89273,0.91454,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",3443,173.12954,233.88413,0.79094,1.72844,0.57856,0.94368,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",448,143.84598,89.15194,0.70831,2.04454,0.48911,0.8951,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1220,170.30246,141.03665,0.77074,1.56193,0.64023,0.93774,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",2883,177.68713,231.00106,0.67893,1.33675,0.74809,0.88314,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",2518,173.73868,201.54136,0.779,1.45447,0.68754,0.93311,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1003,168.25723,119.92931,0.87631,1.09032,0.91716,0.94623,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1440,167.60139,155.55837,0.7478,1.65953,0.60258,0.88889,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",2228,172.37522,179.15768,0.87228,1.21353,0.82404,0.95234,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1215,168.26996,138.56672,0.79519,1.15387,0.86665,0.91664,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1530,168.99935,166.03118,0.69746,1.48638,0.67278,0.87454,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",571,147.94571,102.48298,0.68319,1.9362,0.51647,0.92695,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",890,159.84157,114.07628,0.85943,1.18608,0.84312,0.93145,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",2266,169.07149,181.96473,0.85999,1.14458,0.87368,0.9304,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1017,165.22616,133.66211,0.71534,1.79329,0.55764,0.8925,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",1336,167.09581,143.56699,0.81453,1.53216,0.65267,0.9359,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",773,152.26908,105.42183,0.87403,1.35674,0.73706,0.93982,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",2094,166.81137,185.15342,0.76758,1.33287,0.75026,0.91822,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",787,153.47014,117.28085,0.719,1.58682,0.63019,0.89078,PANC-1
"PANC-1_Hipoksja_5_48h_większa_konfluencja_po_obrobieniu,jpg",902,159.28603,120.94237,0.77492,1.49587,0.66851,0.902,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",2759,161.77456,199.84608,0.8681,1.10673,0.90357,0.94405,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",709,153.25247,101.46873,0.86535,1.14,0.87719,0.94282,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",2151,160.65272,182.79657,0.80894,1.61744,0.61826,0.93725,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1481,157.91695,155.96332,0.7651,1.61195,0.62036,0.93764,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",2717,161.70298,202.1086,0.83585,1.18892,0.8411,0.94471,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1906,161.13956,173.78827,0.79303,1.21889,0.82042,0.93386,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",974,161.09548,118.74999,0.86796,1.33228,0.75059,0.94886,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1633,166.45315,152.33221,0.88433,1.35803,0.73636,0.95191,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1172,162.88737,135.77763,0.79888,1.50475,0.66456,0.91206,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1319,150.38211,150.34041,0.73334,1.34766,0.74203,0.93712,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",4436,154.66321,268.17913,0.77509,1.2182,0.82088,0.93232,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1137,153.98593,148.93627,0.64412,1.27463,0.78454,0.83114,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",2282,144.95706,186.49467,0.8245,1.092,0.91575,0.93467,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",7598,152.6045,343.71627,0.80818,1.11106,0.90004,0.93216,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1929,154.08294,172.55498,0.81412,1.062,0.94162,0.93121,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",3354,152.3703,237.21059,0.74904,1.89998,0.52632,0.94426,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",2125,149.49553,188.72285,0.74976,1.60408,0.62341,0.90349,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",5312,157.32982,278.4765,0.86078,1.22157,0.81862,0.95471,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",2445,159.72393,189.3339,0.8571,1.13391,0.88191,0.95155,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1179,155.24427,146.05487,0.69453,1.72228,0.58063,0.90449,PANC-1
"PANC-1_Hipoksja_12_48h_większa_konfluencja_po_obrobieniu,jpg",1213,158.11954,133.82778,0.8511,1.36503,0.73258,0.94214,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",867,107.83622,122.84774,0.72193,1.39829,0.71516,0.88289,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",507,104.6568,88.17616,0.81944,1.51676,0.6593,0.92098,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",837,100.56272,123.00944,0.69512,1.39699,0.71582,0.88013,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",603,106.36318,109.23606,0.63503,1.51234,0.66123,0.80346,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",1430,118.29091,161.31919,0.69052,1.31673,0.75946,0.86957,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",851,109.16216,116.0668,0.79382,1.55723,0.64217,0.92803,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",728,119.34066,110.2189,0.75306,1.27834,0.78226,0.90943,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",1417,116.22583,153.07962,0.75988,1.14157,0.87599,0.90659,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",670,108.46866,100.89646,0.82705,1.07336,0.93165,0.92991,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",1319,107.42684,164.41354,0.61317,2.13736,0.46787,0.89881,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",1023,120.38905,135.93884,0.69566,1.70929,0.58504,0.89501,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",599,91.85142,92.75186,0.87497,1.17748,0.84927,0.93521,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",972,107.76852,120.1429,0.84621,1.21378,0.82387,0.94049,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",1026,118.90741,139.78177,0.65987,1.41975,0.70435,0.88144,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",982,106.16599,121.28059,0.83896,1.12334,0.8902,0.93926,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",904,123.91372,127.82103,0.6953,1.35632,0.73729,0.88627,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",1099,134.30573,143.64223,0.66933,1.36619,0.73196,0.86672,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",927,124.03128,126.07888,0.73283,1.45751,0.6861,0.94255,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",572,114.88636,97.97507,0.74882,1.1343,0.8816,0.91374,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",982,127.67821,128.75761,0.74435,1.29505,0.77217,0.90758,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",819,119.20879,117.66615,0.74335,1.79218,0.55798,0.9156,PANC-1
"PANC-1_Normoksja_21_48h_większa_konfluencja_po_obrobieniu,jpg",961,136.51613,118.78205,0.85592,1.12409,0.88961,0.92761,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",782,130.18542,120.73294,0.67416,2.574,0.3885,0.9249,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",715,139.91189,100.97031,0.88131,1.12803,0.8865,0.93586,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",771,135.47082,132.74042,0.54987,1.75128,0.57101,0.79814,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",938,143.75267,134.80105,0.64867,1.04368,0.95815,0.85234,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",665,140.50526,107.48476,0.72333,1.1973,0.83521,0.91535,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",513,129.62573,99.36348,0.65294,1.40047,0.71405,0.86949,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",652,137.0092,106.52602,0.72201,1.53455,0.65166,0.92025,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",2338,147.07742,190.64708,0.80834,1.43175,0.69845,0.93801,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",676,145.6568,107.69815,0.73239,1.06191,0.9417,0.8854,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",1247,146.32318,162.44169,0.59386,1.13203,0.88337,0.84946,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",1606,140.91532,181.04341,0.61573,1.83221,0.54579,0.8674,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",3976,139.36343,245.98571,0.82573,1.11219,0.89912,0.93202,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",611,116.05728,104.75862,0.69963,1.46724,0.68155,0.82179,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",835,124.65988,133.13641,0.59197,1.74403,0.57339,0.85291,PANC-1
